id,title,current_period_id,proposed_period_id,status,note
pieta-sebastiano-del-piombo-viterbo,Pietà (del Piombo),stile-clementino,rinascimento-romano-giulio-leone,nuova_scuola,"Sebastiano del Piombo, opera del 1516-1517: la corrente 'stile-clementino' copre il 1523-1527 (pontificato di Clemente VII), quindi precedente di alcuni anni a quella fase; l'opera appartiene invece al periodo romano dell'artista sotto Leone X, coerente con il cantiere vaticano di Giulio II/Leone X individuato nel lotto."
polifemo-aci-galatea-palazzo-te,"Polifemo, Aci e Galatea",manierismo,palazzo-te-mantova,nuova_scuola,"Giulio Romano, Palazzo Te a Mantova."
politico-griffoni,Politico Griffoni,quattrocento,cossa-de-roberti-bologna,nuova_scuola,"Francesco del Cossa, polittico principale per la cappella Griffoni in San Petronio a Bologna (1473): opera-cardine del gruppo bolognese individuato nel lotto insieme alla predella e ai pannelli dispersi."
polittico-baroncelli,Polittico Baroncelli,trecento-italiano,bottega-giotto,nuova_scuola,Giotto (bottega) a Firenze (1333-1334): bottega di Giotto.
polittico-della-misericordia,Polittico della Misericordia,quattrocento,bottega-piero-della-francesca-sansepolcro,nuova_scuola,"Piero della Francesca, pala per la Compagnia della Misericordia di Sansepolcro: nessuna scuola esistente copre quest'area."
polittico-di-badia,Polittico di Badia,trecento-italiano,bottega-giotto,nuova_scuola,Giotto a Firenze (1300 ca.): bottega di Giotto.
polittico-stefaneschi,Polittico Stefaneschi,trecento-italiano,bottega-giotto,nuova_scuola,Giotto in Vaticano (1320 ca.): bottega di Giotto.
polittico-valle-romita-gentile,Polittico di Valle Romita,tardogotico,bottega-gentile-da-fabriano,nuova_scuola,Polittico di Gentile da Fabriano (1400-1410; 'Milano' indica la sede attuale a Brera): con le altre opere dello stesso itinerante maestro internazionale nel lotto forma un gruppo di bottega non coperto da alcuna scuola esistente.
porta-degli-orefici-santiago,Porta degli Orefici,romanico,cattedrale-santiago-scuola,nuova_scuola,"Porta degli Orefici della cattedrale di Santiago (entro il 1097), fase precedente a Maestro Matteo ma stesso cantiere: gruppo coerente con l'altra opera della cattedrale nel lotto."
porta-dei-principi-modena,Porta dei Principi,romanico,scuola-di-wiligelmo,nuova_scuola,"Portale del Duomo di Modena, Maestro di San Geminiano: appartiene al gruppo di bottega wiligelmiano."
porta-della-pescheria-modena,Porta della Pescheria,romanico,scuola-di-wiligelmo,nuova_scuola,"Portale del Duomo di Modena, Maestro di Artù: seguace della bottega di Wiligelmo."
porta-miègeville-saint-sernin,Ascensione (decorazione del timpano della Porta Miégeville),romanico,bottega-bernardus-gelduinus-tolosa,nuova_scuola,"Timpano della Porta Miegeville di Saint-Sernin, stesso scultore Bernardus Gelduinus della Collegiata nel lotto."
portale-barisano-trani,Portale bronzeo di Barisano da Trani,romanico,romanico-pugliese,nuova_scuola,Portale bronzeo di Barisano da Trani: gruppo pugliese.
portale-bronzeo-san-zeno,Portale bronzeo,romanico,scuola-di-maestro-niccolo,nuova_scuola,Portale bronzeo di San Zeno a Verona: stesso cantiere di Maestro Niccolò.
portale-della-vergine-parma,Portale della Vergine (particolare della decorazione scultorea del timpano),gotico-italiano,bottega-antelami-parma,nuova_scuola,Opera di Benedetto Antelami a Parma: fa parte del medesimo gruppo di bottega.
portale-maggiore-san-petronio-jacopo,Portale maggiore della basilica di San Petronio,tardogotico,cantiere-san-petronio-bologna,nuova_scuola,Cantiere scultoreo di Jacopo della Quercia per San Petronio a Bologna: nessuna scuola esistente copre la produzione bolognese di questo maestro nel periodo 1425-1438.
portale-saint-lazare-autun,Portale d'ingresso della cattedrale di Saint-Lazare,romanico,bottega-di-gislebertus,nuova_scuola,"Portale firmato Gislebertus, cattedrale di Autun."
portale-san-zeno-verona,Portale d'ingresso della basilica di San Zeno,romanico,scuola-di-maestro-niccolo,nuova_scuola,"Portale d'ingresso di San Zeno, opera di Maestro Niccolò."
predica-san-paolo-ateniesi,Predica di san Paolo agli Ateniesi (Arazzo cappella Sistina),rinascimento-maturo,rinascimento-romano-giulio-leone,nuova_scuola,"Raffaello, cartone per arazzo della Cappella Sistina, disegnato a Roma (1515-1516; 'Londra' e' la sede museale attuale): cantiere vaticano di Leone X."
presentazione-al-tempio-cavallini,Presentazione al Tempio,duecento-italiano,bottega-pietro-cavallini,nuova_scuola,Pietro Cavallini a Roma (1291-1292): bottega romana di Cavallini.
presentazione-al-tempio-predella-gentile,Presentazione al Tempio (predella dell'Adorazione dei Magi),tardogotico,bottega-gentile-da-fabriano,nuova_scuola,Gentile da Fabriano (1423; 'Parigi' indica la sede attuale al Louvre): appartiene al gruppo di bottega dell'artista itinerante individuato nel lotto.
presepe-di-greccio,Il presepe di Greccio,trecento-italiano,bottega-giotto,nuova_scuola,Giotto ad Assisi (1290-1299 ca.): bottega di Giotto.
prigioni-louvre,Prigioni (Schiavo ribelle e Schiavo morente),rinascimento-maturo,rinascimento-romano-giulio-leone,nuova_scuola,"Michelangelo, Prigioni per la tomba di Giulio II (1513-1515 circa; 'Parigi' e' la sede museale attuale, Louvre): cantiere romano di Giulio II."
profeta-giona-sistina,Profeta Giona,rinascimento-maturo,rinascimento-romano-giulio-leone,nuova_scuola,"Michelangelo, Cappella Sistina, Città del Vaticano (1511-1512): cantiere vaticano di Giulio II."
profeti-e-patriarchi-giovannetti,Profeti e Patriarchi (Sala della Grande Udienza),tardogotico,scuola-avignonese-papale,nuova_scuola,Matteo Giovannetti nel palazzo papale di Avignone (1352-1353): appartiene al gruppo della corte papale avignonese individuato nel lotto.
protiro-portale-san-nicola-bari,Protiro e portale maggiore della basilica di San Nicola,romanico,romanico-pugliese,nuova_scuola,"Basilica di San Nicola a Bari, bottega del Maestro di Elia: gruppo pugliese."
prove-di-mose-botticelli-sistina,Prove di Mosè (parete nord),quattrocento,quattrocento-romano,nuova_scuola,"Fa parte del ciclo di affreschi della Cappella Sistina (1481-1482), commissione di Sisto IV; riuso della scuola 'quattrocento-romano' proposta nel batch_08 (cantiere pontificio, Roma/Vaticano)."
pulpito-battistero-pisa,Pulpito del battistero di San Giovanni,gotico-italiano,bottega-nicola-pisano,nuova_scuola,"Pulpito di Nicola Pisano: capostipite di un gruppo di opere della sua bottega (Pisa, Siena, Perugia) non coperto da alcuna scuola esistente."
pulpito-cattedrale-pisa-giovanni-pisano,Pulpito della cattedrale di Santa Maria Assunta di Pisa,gotico-italiano,bottega-nicola-pisano,nuova_scuola,Giovanni Pisano a Pisa (1302-1311): bottega di Nicola/Giovanni Pisano.
pulpito-cattedrale-siena-nicola-pisano,Pulpito della cattedrale di Santa Maria Assunta di Siena,gotico-italiano,bottega-nicola-pisano,nuova_scuola,Pulpito di Nicola Pisano nel Duomo di Siena: appartiene al gruppo di bottega dell'artista.
pulpito-maestro-guglielmo-pisa,Pulpito di Maestro Guglielmo,romanico-italiano,romanico-pisano,nuova_scuola,"Pulpito di Maestro Guglielmo, realizzato per il Duomo di Pisa e poi trasferito a Cagliari nel 1312: appartiene per autore e stile al gruppo pisano."
pulpito-sanandrea-pistoia-giovanni-pisano,Pulpito della chiesa di Sant'Andrea a Pistoia,gotico-italiano,bottega-nicola-pisano,nuova_scuola,Giovanni Pisano a Pistoia (1298-1301): bottega di Nicola/Giovanni Pisano.
punizione-dei-ribelli-botticelli,Punizione dei ribelli,rinascimento-fiorentino,quattrocento-romano,nuova_scuola,"Fa parte del ciclo di affreschi della Cappella Sistina (1481-1482), commissione di Sisto IV; riuso della scuola 'quattrocento-romano' proposta nel batch_08 (cantiere pontificio, Roma/Vaticano). Sebbene Botticelli sia fiorentino, l'opera fu eseguita a Roma su commissione papale, non a Firenze."
putti-decorativi-assisi-cimabue,Putti decorativi (fasce decorative della basilica di San Francesco),duecento-italiano,bottega-cimabue,nuova_scuola,Decorazione di Cimabue nella basilica di Assisi: appartiene al gruppo di bottega dell'artista.
quattro-libri-architettura-palladio,I quattro libri dell'architettura,manierismo,andrea-palladio-veneto,nuova_scuola,Trattato di Andrea Palladio pubblicato a Venezia: stesso gruppo delle opere palladiane del lotto.
ratto-della-sabina-giambologna,Ratto della Sabina,manierismo,cantieri-medicei-firenze-tardo-500,nuova_scuola,Giambologna per i Medici a Firenze: cantiere granducale fiorentino del tardo Cinquecento.
ratto-di-proserpina-durer,Il ratto di Proserpina,rinascimento-maturo-italia-settentrionale,durer-maturita,nuova_scuola,"Dürer, incisione eseguita a Norimberga (1516; 'New York' e' la sede museale attuale): corpus maturo di Dürer individuato nel lotto."
re-salomone-regina-saba-antelami,Re Salomone e la Regina di Saba,gotico-italiano,bottega-antelami-parma,nuova_scuola,Opera di Benedetto Antelami a Parma: appartiene al gruppo di bottega dell'artista.
regina-di-bastoni-tarocchi-bembo,Regina di bastoni dal Mazzo di Tarocchi,tardogotico,corte-viscontea-tardogotica,nuova_scuola,"Bonifacio Bembo, Tarocchi Visconti: stesso ambito cortese lombardo."
registrum-gregorii-gregorio-magno,Registrum Gregorii (pagina con Gregorio Magno ispirato dallo Spirito Santo),arte-ottoniana,scuola-di-treviri-ottoniana,nuova_scuola,"Foglio del Registrum Gregorii, opera del Maestro del Registrum Gregorii attivo a Treviri: con l'altro foglio dello stesso manoscritto nel lotto forma un gruppo di bottega coerente non coperto da scuole esistenti."
registrum-gregorii-imperatore-trono,Registrum Gregorii (pagina con Imperatore in trono che riceve l'omaggio delle Quattro Province),arte-ottoniana,scuola-di-treviri-ottoniana,nuova_scuola,"Secondo foglio dello stesso manoscritto e stesso maestro (Registrum Gregorii, Treviri)."
resurrezione-della-carne-signorelli,Resurrezione della carne,rinascimento-fiorentino,cappella-san-brizio-orvieto,nuova_scuola,"Fa parte del ciclo della Cappella di San Brizio nel Duomo di Orvieto (Luca Signorelli, 1499-1502): nessuna scuola esistente copre Orvieto/Umbria in questo periodo; si propone una nuova scuola dedicata al cantiere."
resurrezione-di-lazzaro-sebastiano,Resurrezione di Lazzaro,stile-clementino,rinascimento-romano-giulio-leone,nuova_scuola,"Sebastiano del Piombo, dipinto a Roma (1517-1519) per il cardinale Giulio de' Medici in competizione con la Trasfigurazione di Raffaello: la corrente 'stile-clementino' copre solo il 1523-1527 (pontificato di Clemente VII), successivo a quest'opera; si corregge collocandola nel cantiere romano di Leone X individuato nel lotto."
rinoceronte-durer,Rinoceronte,rinascimento-maturo-italia-settentrionale,durer-maturita,nuova_scuola,"Dürer, xilografia eseguita a Norimberga (1515; 'New York' e' la sede museale attuale): corpus maturo di Dürer individuato nel lotto."
ritorno-di-gesu-dal-tempio-martini,Ritorno di Gesù dal Tempio (Sacra Famiglia),tardogotico,scuola-avignonese-papale,nuova_scuola,Tavola di Simone Martini dipinta ad Avignone (1342; 'Liverpool' indica la sede museale attuale): appartiene al gruppo della corte papale avignonese individuato nel lotto.
ritratto-abate-malles,Ritratto di un abate benedettino con occhiali (particolare della decorazione della parete orientale),eta-carolingia,pittura-carolingia-retica,nuova_scuola,"Affresco di Malles, stesso ciclo decorativo del gruppo retico carolingio (con Mustair)."
ritratto-baldassarre-castiglione,Ritratto di Baldassarre Castiglione,rinascimento-maturo,rinascimento-romano-giulio-leone,nuova_scuola,"Raffaello, ritratto dipinto a Roma (1514-1515; 'Parigi' e' la sede museale attuale, Louvre), dove Castiglione risiedeva come ambasciatore: cantiere/corte romana di Leone X."
ritratto-bonifacio-viii,Ritratto di Bonifacio VIII,duecento-italiano,arnolfo-di-cambio-firenze,nuova_scuola,Arnolfo di Cambio a Firenze (1295-1305 ca.): fase fiorentina della bottega.
ritratto-carlo-i-dangiu,Carlo I d'Angiò,gotico-italiano,bottega-arnolfo-di-cambio,nuova_scuola,Ritratto scolpito da Arnolfo di Cambio a Roma: appartiene al gruppo di bottega dell'artista.
ritratto-cosimo-i-alabardiere-pontormo,Ritratto di Cosimo I come alabardiere,manierismo,corte-cosimo-i-firenze,nuova_scuola,"Pontormo, ritratto di Cosimo I, Firenze 1537: apre la serie di ritratti/opere della corte granducale di Cosimo I, gruppo non coperto da scuole esistenti."
ritratto-cosimo-i-in-armatura-bronzino,Ritratto di Cosimo I in armatura,manierismo,corte-cosimo-i-firenze,nuova_scuola,"Bronzino, ritratto di Cosimo I: rientra nel nuovo raggruppamento della corte di Cosimo I."
ritratto-di-gentiluomo-a-figura-intera-moroni,Ritratto di gentiluomo a figura intera,rinascimento-maturo-italia-settentrionale,scuola-bresciana,nuova_scuola,"Giovan Battista Moroni, allievo di Moretto da Brescia, ultimo grande esponente della scuola bresciana (gia' proposta nel batch 11); la sua attivita' (1555 ca.) prolunga leggermente l'arco cronologico li' indicato (1521-1550)."
ritratto-di-principessa-pisanello,Ritratto di principessa,tardogotico,pisanello-corti-italiane,nuova_scuola,Disegno/dipinto di Pisanello legato all'ambito cortese del Nord Italia: stesso corpus del pittore veronese.
ritratto-eleonora-di-toledo-bronzino,Ritratto di Eleonora di Toledo con il figlio Giovanni de' Medici,manierismo,corte-cosimo-i-firenze,nuova_scuola,"Bronzino, ritratto di Eleonora di Toledo: rientra nel nuovo raggruppamento della corte di Cosimo I."
ritratto-federico-da-montefeltro-guidobaldo,Ritratto di Federico da Montefeltro e del figlio Guidobaldo,quattrocento,corte-montefeltresca-urbino,nuova_scuola,"Pedro Berruguete attivo a Urbino per lo Studiolo di Federico da Montefeltro, parte del gruppo di opere della corte urbinate."
ritratto-leonello-deste-pisanello,Ritratto di Leonello d'Este,tardogotico,pisanello-corti-italiane,nuova_scuola,"Pisanello, ritratto di Leonello d'Este realizzato per la corte di Ferrara: corpus cortese del maestro veronese."
ritratto-nobile-malles,Ritratto di un nobile con spada (particolare della decorazione della parete orientale),eta-carolingia,pittura-carolingia-retica,nuova_scuola,"Affresco di Malles, stesso ciclo decorativo del gruppo retico carolingio (con Mustair)."
ritratto-papa-giulio-ii,Ritratto di papa Giulio II,rinascimento-maturo,rinascimento-romano-giulio-leone,nuova_scuola,"Raffaello, ritratto dipinto a Roma per il pontefice (1511-1512; 'Londra' e' la sede museale attuale): cantiere/corte di Giulio II."
ritratto-virile-ritratto-dignoto-marinaio,Ritratto virile (Ritratto d'ignoto marinaio),,antonello-da-messina-sicilia,nuova_scuola,"Antonello da Messina, 'Ritratto d'ignoto marinaio', Cefalù/Palermo (1465 circa), periodo siciliano dell'artista precedente al soggiorno veneziano: apre, con la Vergine Annunziata dello stesso lotto, il gruppo dedicato alla produzione siciliana di Antonello, non coperto da alcuna scuola esistente."
sacrestia-nuova,Sacrestia Nuova (con tombe medicee),rinascimento-maturo,cappelle-medicee-michelangelo,nuova_scuola,"Michelangelo, Sagrestia Nuova a Firenze: cantiere unitario delle Cappelle Medicee, non coperto da scuole esistenti."
sacrificio-di-noe,Sacrificio di Noè,rinascimento-maturo,rinascimento-romano-giulio-leone,nuova_scuola,"Michelangelo, volta della Cappella Sistina, Città del Vaticano (1508-1509): cantiere vaticano di Giulio II."
saliera-francesco-i,Saliera di Francesco I,manierismo,scuola-di-fontainebleau,nuova_scuola,"Cellini, Saliera di Francesco I, eseguita in Francia per il re (1540-1543; 'Vienna' è la sede museale attuale): rientra nel gruppo della corte francese di Francesco I individuato nel lotto insieme alla Ninfa di Fontainebleau."
salone-cinquecento-palazzo-vecchio-vasari,Salone dei Cinquecento (decorazione),manierismo,cantieri-medicei-firenze-tardo-500,nuova_scuola,Vasari per Cosimo I a Palazzo Vecchio: cantiere granducale fiorentino del tardo Cinquecento.
san-carlo-appestati,San Carlo visita gli appestati,controriforma,controriforma-milanese-borromea,nuova_scuola,"Cerano, Milano (1602), soggetto legato al culto di san Carlo Borromeo: apre, con la chiesa di San Fedele dello stesso lotto, il gruppo dedicato alla Controriforma milanese in età borromaica, non coperto da alcuna scuola esistente."
san-fedele-tibaldi,Chiesa di San Fedele,controriforma,controriforma-milanese-borromea,nuova_scuola,"Tibaldi, chiesa di San Fedele a Milano (1569-1580), commissione di ambito borromaico: rientra nel gruppo della Controriforma milanese individuato nel lotto."
